,Tweets
1303,PryZmRuleZZ DogeAccept Lucktriple07 tearsintherain1 draganammilic1 PiaPanda96 fadequeen77 Lionelclone1 KatTonic2 Jacob75719238 SpadersNFTs MrCurtisHi S3XYDOG3VAD3R xdianalandx agent_x23 CCuntamed musicphantom69 h_artsNcrafts SpaceCrystalZ YeshuaisSavior JessieR64351512 TeslaDarth gucci369r Manoj87187471 Kawaiistanley1 dogecoin elonmusk MichelleBezak kennethray25 dogedubowwow Twitter boringcompany Tesla neuralink SpaceX MyDogeTip It feels like a gift.  The best one. 🎁🧧🧠😶‍🌫️🧐
1304,drsimonegold elonmusk Insurrectionist says what?
1305,"eatmysocks131 Miguelfpaula PrimoRadical elonmusk Free speech should be limited to points of view and not lies, deceit or manipulation. Tactics which are used to make everyone else worse off."
1306,"holmanm: I'm hoping my friend elonmusk will help me reveal Statin damage, &amp; the absolute corruption surrounding the Pharmaceutical ind…"
1307,elonmusk BillyM2k Sir give a chance to meet you once
1308,DogeDillionaire: Dogecoin is the Twitter Coin doge elonmusk 
1309,TomFitton: Biden WH smears ElonMusk and Twitter....
1310,chefjoseandres: Hey elonmusk 👇🏼somebody here spreading lies….you have a responsibility not to do “witch hunts” of anyone. But a respon…
1311,"Prof. BrianBrenberg on FoxNews: ""elonmusk is reinventing the game""

"
1312,"TomFitton elonmusk nytimes He didn’t cave, it’s called payoff (FTX) that’s why this government needs replaced and the old one charged with treason."
1313,"elonmusk after 7 years since the last tweet, nothing has changed except the owner of twitter :) same crap as always the world revolves around a couple of countries and a couple of twitts"
1314,"KrauseForIowa: Dark side of the shill who says he wants absolute free speech, but paid $44B to destroy it. ""Left-wing voices SILENCED o…"
1315,alamo_rental elonmusk lots of ads like this one...
1316,I listened to elonmusk make a joke a few days ago. It was so bizarre. 
1317,"VictorMacNamar2 Shoccking JoeyTheThird elonmusk Twitter that's not a coup, that's the best way forward

packing courts won't be necessary, clearance and ginny is doing enough to rile up the voters and those voters are going to show up in numbers to stop the republican oppression"
1318,Zulu79_PEC bennyjohnson LMFAO59268149 elonmusk alx Yes exactly. Except since it's not Trump it doesn't matter. NOT THIS TIME. We deserve to know.
1319,Buchanan272 keetmuise BOT. 7/2021. 136 followers.... doesn't add up.  elonmusk
1320,teslaownersSV elonmusk TIME Absolutely
1321,elonmusk TwitterSafety Sir give a chance to meet you once
1322,I cant seem to figure out why this app is hemorrhaging advertisers? Maybe it’s the ceo tweeting out his weird fantasies that include hordes of people being held at gunpoint? 
1323,LayahHeilpern elonmusk Yes he is.  Elon is doing a great job for America!
1324,POTUS elonmusk fact check please.
1325,"tp_bugg: Will a bigest Pump 🚀🚀 on BUGG 🚀
Don’t miss out on this opportunity BUGG_Finance 

Buy BUGG 📎
✅

✅http…"
1326,"AntiRuggers txhashdome I know I’ve heard of this project before but never dug into it myself. Can’t wait for Boryas gauntlet!
elonmusk ScoobysGems Bitboy_Crypto"
1327,"ProfessionaIYB elonmusk tim_cook Ay ay ay brutal math skills you have! But hey at least you made me look smarter today, so thanks!"
1328,BDysphorium EngineerMike_ castleforducks IwriteOK elonmusk 😂😂 they need volunteers for testing 😂😂 
1329,"(To the tune of Piano Man)
It's 9 o'clock on a Tuesday
The Twitter crowd shuffles in
If elonmusk was sitting next to me
I would talk about Twitter with him...."
1330,elonmusk Yes. Freedom of speech.  Thanks.
1331,"JessieP12363454 elonmusk Jessica, your side is sneaky dirty, that is how the Marxist Americans roll. You need a nice flight to Venezuela!"
1332,pinemikey MattWallace888 elonmusk That's not what he said. Learn to read
1333,"WenMaMa2: .🚨 T4MAGA2. A12062 🚨
WatchThis🎥⤵️ TomFitton 
“The Left is furious with ElonMusk for exposing corporate and political corr…"
1334,sibeleth elonmusk RubinReport Please elon! Sibel is about to reply to my dm🤣🥳🕺🏻
1335,elonmusk Please be his voice and protect his twitter page. Toomaj Salehi توماج_صالحی
1336,fadequeen77 DogeAccept tearsintherain1 TheNewAnneFrank draganammilic1 PiaPanda96 Lionelclone1 KatTonic2 Jacob75719238 SpadersNFTs MrCurtisHi S3XYDOG3VAD3R PryZmRuleZZ xdianalandx agent_x23 CCuntamed musicphantom69 h_artsNcrafts SpaceCrystalZ YeshuaisSavior JessieR64351512 TeslaDarth gucci369r Manoj87187471 Kawaiistanley1 dogecoin elonmusk MichelleBezak kennethray25 dogedubowwow Twitter boringcompany Tesla neuralink SpaceX MyDogeTip Packs &amp; herds  Packs &amp; herds
1337,Sperrazza_TFG: GrahamAllen_1 Long live elonmusk
1338,"Lots of thanks to elonmusk for buying Twitter .
Praying for God's protection over your life. Any assassination attempt on you because of the evil you're exposing will automatically backfire. Fear not. Started keeping you in my prayers."
1339,"Awoseam project

shaant007 
alok
Elonmusk_07
sagar 
deepak 

Airdrop FCFS Giveaway NFT NFTGiveaway BSC "
1340,elonmusk Not at all true. The news is based on fact. Twitter is not. Twitter is based on nothing. Just like bit coin.
1341,elonmusk BillyM2k Sir give a chance to meet you once
1342,LenaEpstein elonmusk Trump did the exact same thing. Read the report again please.
1343,TomFitton elonmusk Not at all lol.
1344,teslaownersSV: I’ve noticed the amount of bot tweets has gone down significantly. Props to the Twitter elonmusk team.
1345,"TrumpsProudBoy: 🇺🇸 Retweet if you are Patriotically Correct 👇
 realDonaldTrump elonmusk VettedPatriots "
1346,MoonieStarling notyourlemming MarkoSilberhand ThisIsKyleR elonmusk I saw the evidence. All of it. Judge doesn't matter I saw everything.
1347,"ShaneTHazel: Hey elonmusk can you make sure the government &amp; media &amp; industries can’t delete any tweets about COVID? 

Gotta feeling…"
1348,"Hey ThierryBreton you’re an arrogant tyrant, an immoral autocrat. You don’t own truth &amp; will fail. Your hubris is only outweighed by your ignorance. Your attempts to control speech by misusing it &amp; creating false dichotomies are evil. I hope elonmusk buries you. "
1349,DogeAccept Lucktriple07 TheNewAnneFrank tearsintherain1 fadequeen77 draganammilic1 PiaPanda96 Lionelclone1 KatTonic2 Jacob75719238 MrCurtisHi S3XYDOG3VAD3R PryZmRuleZZ xdianalandx agent_x23 CCuntamed musicphantom69 h_artsNcrafts SpaceCrystalZ YeshuaisSavior JessieR64351512 TeslaDarth gucci369r Manoj87187471 Kawaiistanley1 dogecoin elonmusk MichelleBezak kennethray25 dogedubowwow Twitter boringcompany Tesla neuralink SpaceX MyDogeTip Amen
1350,"KennethSupernaw LayahHeilpern elonmusk I don't veer away from alternatives I just don't like being told I have to use them, specially when they don't help where I live, but if they did, I would more than welcome them"
1351,"Lori_Garver: Off the porch &amp; running with the big dogs! Fun to talk space-past, present &amp; future, with former NASA Administrator Jim B…"
1352,"GenuineRisk1 ThisIsKyleR elonmusk CMon Kyle, I know you do not like the guy, but the court found self-defense, you also forgot he killed an armed person. He was an idiot for bringing a gun to a riot, but if he had not used it, he may not be alive today."
1353,Miwhitfield BeccaPiano JenkinsKujo Relvig mmpadellan grantstern SassyLynn14 elonmusk micsolana GOP He was not Vice President. Mike Pence was. At least try next time my god.
1354,PlisskenSneak GOPNoMor alexbruesewitz elonmusk Says the guy who wants to change the subject from Trump despite supporting his treasonous idiocy the entire time. Trump stank can’t be washed off that easily.
1355,HusiInu red_magic_bh elonmusk Collieinu_token Buy Collie Inu now for a prosperous future ✨
1356,elonmusk Sir give a chance to meet you once
1357,"robbystarbuck crazyhorse67 elonmusk It’s not just news anchors parroting talking points. Congressional dems all say the same thing about FTX.

MarchingOrders"
1358,SteveHiltonx elonmusk Not to release dick pics???? Strange perspective....
1359,LenaEpstein elonmusk It's interesting that you would be more concerned about a campaign pinging dick pics that violate twitters TOS than the actual government being granted requests that Musk won't let us see
1360,"Gm friends

A little while one of my InvsbleFriends aka birddog9000 took the time out of their day to make me a cool lil gif for my IF, I wanted to repay the favour.

Hope you enjoy buddy!

ps elonmusk wen animated pfp? 🥹 "
1361,"DonaldJTrumpJr curtis8658 elonmusk hey DON JR !

isn't  it cool your dad got back on Twitter???
good for you  and  him!
everyone  deserves a break ...

tell your dad many people would like to see 1  tweet from him here... "
1362,"jimalbarano PhdLebowski JacquiHeinrich elonmusk PressSec Your living in an alternate reality that is missing any truth. There is not record job numbers, if you look at the entirety of the reports jobs only increased because so many had to get SECOND jobs to survive this failing economy. And Joe’s criminal behavior is on the laptop!!!!"
1363,JungleTwittter elonmusk Baby needs unvaccinated blood if you're anywhere near these people and unvaccinated please reach out..
1364,"vivekagnihotri: Twitter has always been a WOKE organisation. Hope it changes under the Brahmin of Silicon Valley - elonmusk 
"
1365,its_the_Dr elonmusk They are both guilty
1366,"How's that knitting going.HillaryClinton Killary? 
Watch out.elonmusk! winning 
"
1367,"MurphyYuiko CivilLost michellmybell1 odktiger FemmeVoilet cl1ntonserver TomDoubting RealDoctorT 42Gnome _Kel_Varnsen_ Mentor2TheGods kimmsue70 1717mule TreatHunterDog JackWhoElse Jennie_SC1 lemmabarkaloo TastyMorsel6 ADirtyRottenDog 429jamesowens SnoJusticeCuz MaxDragonard instinctnaturel MucusMucous Timeforfreespe1 Evry1H8sGrtzLOL theProgEqualist JenCages shrekvivre cow_cousin RepublicanRehab MyChickenDinner VtTbQW9s3xjPOow TwoSides1Truth SomeSis1 pookietooth LadyOfTheOcean1 SnoJusticeBro Aimhighffw UtsingerWesley DigiMalice ADouble777 schmevilagain absurd_dad CosmicIndiffer1 Q_Estrada scary_brock jaybento4 MiaZingg elonmusk Michelle asked him to reconsider the sentence from a more technical standpoint.
He broke it down for her from that standpoint, a following string of converse then happened."
1368,JanetRally elonmusk is he giving you ideas?
1369,TroyJansen dbrophy54 susienewmac RudyGiuliani elonmusk Aren't you under court order to stay away from events for children? Sick freak...
1370,"100ANB elonmusk So, your or nor against banning people, just banning people you like? Hypocrite."
1371,"META_STARx MDriverOfficial Awesome project, this project is very good, hopefully this project will be better in the future cryptocurrency will be the best.. very good project

shaant007 
alok
Elonmusk_07
sagar 
deepak 

Airdrop FCFS Giveaway NFT NFTGiveaway BSC"
1372,CollinRugg elonmusk Elon is in the best position to totally school main stream into playing fair or get out.  Propaganda not welcomed 🇺🇸
1373,"tdfTigray8: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninterru…"
1374,"michellmybell1 BidenTour CivilLost odktiger FemmeVoilet cl1ntonserver TomDoubting RealDoctorT 42Gnome _Kel_Varnsen_ Mentor2TheGods kimmsue70 1717mule TreatHunterDog MurphyYuiko JackWhoElse lemmabarkaloo TastyMorsel6 ADirtyRottenDog 429jamesowens SnoJusticeCuz MaxDragonard instinctnaturel MucusMucous Timeforfreespe1 Evry1H8sGrtzLOL theProgEqualist JenCages shrekvivre cow_cousin RepublicanRehab MyChickenDinner VtTbQW9s3xjPOow TwoSides1Truth SomeSis1 pookietooth LadyOfTheOcean1 SnoJusticeBro Aimhighffw UtsingerWesley DigiMalice ADouble777 schmevilagain absurd_dad CosmicIndiffer1 Q_Estrada scary_brock jaybento4 MiaZingg elonmusk I have given my opinion on what he said, and that it was poor wording. 
Let's leave it at that"
1375,WokePandemic: elonmusk how do you explain this ? 
1376,elonmusk Sir give a chance to meet you once
1377,"BishForCongress Z_plays_fun elonmusk No it didn't. 

Listen, the reason you won't be elected is because your ideas are terrible and you are a liar. The election was fine. Your candidacy - not so much."
1378,TomFitton elonmusk nytimes This is what Mitch McConnell has always done. We need to get rid of him.
1379,cardin_a moneer_2022 elonmusk TrungTPhan Exactly. None of those are lawmakers
